country,region,year,co2,gdp,population,child_mortality,life
Libya,Middle East & North Africa,1996,8.77,23533,4862665,31.9,70.525
Libya,Middle East & North Africa,1997,8.79,22977,4951076,30.8,70.86
Libya,Middle East & North Africa,1998,8.75,22502,5041233,29.9,71.196
Libya,Middle East & North Africa,1999,8.46,22235,5134324,29,71.534
Libya,Middle East & North Africa,2000,8.8,22682,5231189,28.1,71.872
Libya,Middle East & North Africa,2001,8.84,21933,5331311,27.3,72.21
Libya,Middle East & North Africa,2002,8.65,21390,5434293,26.5,72.545
Libya,Middle East & North Africa,2003,8.75,23808,5541062,25.5,72.873
Libya,Middle East & North Africa,2004,8.83,24489,5652797,24.4,73.191
Libya,Middle East & North Africa,2005,9,26967,5769709,23.1,73.494
Libya,Middle East & North Africa,2006,9.06,28256,5893738,21.7,73.779
Libya,Middle East & North Africa,2007,8.37,29553,6023053,20.2,74.045
Libya,Middle East & North Africa,2008,9.25,29853,6149620,18.8,74.291
Libya,Middle East & North Africa,2009,9.47,29182,6262667,17.6,74.519
Libya,Middle East & North Africa,2010,10,30261,6355112,16.6,74.732
Libya,Middle East & North Africa,2011,6.41,11358,6422772,17.6,74.934
Libya,Middle East & North Africa,2012,8.5,23032,6469497,15.1,75.13
Libya,Middle East & North Africa,2013,9.08,19760,6506095,14.5,75.325
Lithuania,Europe & Central Asia,1964,4.05,10728,2927610,37.22,71.94
Lithuania,Europe & Central Asia,1965,4.24,11208,2966462,32.28,71.69
Lithuania,Europe & Central Asia,1966,4.42,11628,3003168,30.33,71.85
Lithuania,Europe & Central Asia,1967,4.57,12024,3037887,29.9,71.92
Lithuania,Europe & Central Asia,1968,4.65,12613,3071192,28.9,71.61
Lithuania,Europe & Central Asia,1969,4.79,12679,3104044,27.4,71.22
Lithuania,Europe & Central Asia,1970,4.98,13539,3137113,25.4,71.08
Lithuania,Europe & Central Asia,1971,5.23,13774,3170575,23.5,72.02
Lithuania,Europe & Central Asia,1972,5.45,13725,3204064,22.8,71.26
Lithuania,Europe & Central Asia,1973,5.62,14749,3237070,23.5,71.61
Lithuania,Europe & Central Asia,1974,5.78,15047,3268867,24.6,71.54
Lithuania,Europe & Central Asia,1975,6.02,14961,3298964,25.1,71.15
Lithuania,Europe & Central Asia,1976,6.2,15533,3327193,24.9,71.29
Lithuania,Europe & Central Asia,1977,6.36,15770,3353830,24.4,71.04
Lithuania,Europe & Central Asia,1978,6.53,16039,3379395,23.9,70.83
Lithuania,Europe & Central Asia,1979,6.53,15843,3404630,23.3,70.7
Lithuania,Europe & Central Asia,1980,6.74,15747,3430089,22.5,70.68
Lithuania,Europe & Central Asia,1981,6.57,15774,3455403,21.8,70.66
Lithuania,Europe & Central Asia,1982,6.64,16042,3480356,21.2,71.06
Lithuania,Europe & Central Asia,1983,6.69,16428,3505769,20.6,70.98
Lithuania,Europe & Central Asia,1984,6.7,16497,3532724,20,70.49
Lithuania,Europe & Central Asia,1985,7.16,16510,3561668,19.1,70.66
Lithuania,Europe & Central Asia,1986,7.12,17052,3593334,18,72.33
Lithuania,Europe & Central Asia,1987,7.35,17140,3626602,16.8,72.14
Lithuania,Europe & Central Asia,1988,7.49,17378,3657818,15.8,71.98
Lithuania,Europe & Central Asia,1989,7.29,17564,3682059,15.5,71.66
Lithuania,Europe & Central Asia,1990,6.81,17041,3695890,16.5,71.37
Lithuania,Europe & Central Asia,1991,6.56,16038,3698095,18.4,70.55
Lithuania,Europe & Central Asia,1992,6.01,12629,3689943,19.8,70.4
Lithuania,Europe & Central Asia,1993,4.77,10615,3673606,19.7,69.01
Lithuania,Europe & Central Asia,1994,4.76,9599,3652438,18.4,68.58
Lithuania,Europe & Central Asia,1995,4.47,10115,3629104,16.6,69.02
Lithuania,Europe & Central Asia,1996,4.37,10606,3604044,14.8,70.15
Lithuania,Europe & Central Asia,1997,4.28,11360,3577128,13.5,70.99
Lithuania,Europe & Central Asia,1998,4.56,12200,3549816,12.8,71.32
Lithuania,Europe & Central Asia,1999,3.88,12002,3523732,12.3,71.71
Lithuania,Europe & Central Asia,2000,3.47,12484,3500028,11.8,72.18
Lithuania,Europe & Central Asia,2001,3.71,13314,3479622,11.3,71.79
Lithuania,Europe & Central Asia,2002,3.82,14268,3462402,10.9,71.98
Lithuania,Europe & Central Asia,2003,3.76,15709,3447170,10.6,72.24
Lithuania,Europe & Central Asia,2004,3.92,16913,3432060,10.3,72.23
Lithuania,Europe & Central Asia,2005,4.16,18256,3415748,9.9,71.7
Lithuania,Europe & Central Asia,2006,4.29,19923,3397895,9.4,71.47
Lithuania,Europe & Central Asia,2007,4.65,22396,3379043,8.8,71.39
Lithuania,Europe & Central Asia,2008,4.67,23223,3359799,8.2,71.84
Lithuania,Europe & Central Asia,2009,3.95,20003,3341097,7.4,71.526
Lithuania,Europe & Central Asia,2010,4.31,20758,3323611,6.8,71.631
Lithuania,Europe & Central Asia,2011,4.48,22530,3307481,6.1,71.777
Lithuania,Europe & Central Asia,2012,4.55,23711,3292454,5.5,71.942
Lithuania,Europe & Central Asia,2013,4.22,24732,3278337,4.9,72.11
Luxembourg,Europe & Central Asia,1964,37.6,25235,328603,29.2,69.07
Luxembourg,Europe & Central Asia,1965,37,25359,331505,28.1,69.4
Luxembourg,Europe & Central Asia,1966,35,25371,333465,27,69.31
Luxembourg,Europe & Central Asia,1967,34,25163,334657,25.9,69.69
Luxembourg,Europe & Central Asia,1968,36.5,26273,335573,24.7,70.28
Luxembourg,Europe & Central Asia,1969,39.1,29081,336922,23.6,69.84
Luxembourg,Europe & Central Asia,1970,40.5,29363,339184,22.4,69.58
Luxembourg,Europe & Central Asia,1971,38.6,29877,342560,21.1,69.47
Luxembourg,Europe & Central Asia,1972,39.1,31508,346805,20,70.71
Luxembourg,Europe & Central Asia,1973,40.7,33777,351409,18.8,70.47
Luxembourg,Europe & Central Asia,1974,41,34948,355635,17.7,70.55
Luxembourg,Europe & Central Asia,1975,33.5,32351,358956,16.7,70.5
Luxembourg,Europe & Central Asia,1976,33.2,32993,361239,15.8,70.45
Luxembourg,Europe & Central Asia,1977,30.4,33506,362669,15.1,71.75
Luxembourg,Europe & Central Asia,1978,32.8,34756,363435,14.4,71.71
Luxembourg,Europe & Central Asia,1979,33.4,35697,363846,13.8,72.4
Luxembourg,Europe & Central Asia,1980,30.3,35908,364158,13.3,72.57
Luxembourg,Europe & Central Asia,1981,25.8,35680,364405,12.9,72.38
Luxembourg,Europe & Central Asia,1982,24.3,36047,364589,12.5,72.47
Luxembourg,Europe & Central Asia,1983,22.7,37142,364897,12,73.35
Luxembourg,Europe & Central Asia,1984,24.4,39480,365550,11.6,73.11
Luxembourg,Europe & Central Asia,1985,25,40621,366716,11.2,73.68
Luxembourg,Europe & Central Asia,1986,24.4,44557,368467,10.7,74.61
Luxembourg,Europe & Central Asia,1987,23.4,46150,370806,10.2,74.15
Luxembourg,Europe & Central Asia,1988,23.9,50010,373733,9.8,74.75
Luxembourg,Europe & Central Asia,1989,25.6,54556,377218,9.3,74.68
Luxembourg,Europe & Central Asia,1990,26.2,56922,381225,8.8,75.39
Luxembourg,Europe & Central Asia,1991,27.5,61019,385755,8.3,75.47
Luxembourg,Europe & Central Asia,1992,27,61310,390778,7.7,75.16
Luxembourg,Europe & Central Asia,1993,27.2,63033,396179,7.3,75.74
Luxembourg,Europe & Central Asia,1994,25.3,64557,401804,6.8,76.36
Luxembourg,Europe & Central Asia,1995,20.4,64568,407522,6.4,76.47
Luxembourg,Europe & Central Asia,1996,20.4,64660,413377,6,76.49
Luxembourg,Europe & Central Asia,1997,18.9,67646,419355,5.7,76.81
Luxembourg,Europe & Central Asia,1998,17.3,71147,425216,5.4,77
Luxembourg,Europe & Central Asia,1999,17.8,76102,430650,5.1,77.67
Luxembourg,Europe & Central Asia,2000,18.9,81425,435491,4.8,77.82
Luxembourg,Europe & Central Asia,2001,20,82071,439509,4.6,77.95
Luxembourg,Europe & Central Asia,2002,21.2,83876,442882,4.3,78.08
Luxembourg,Europe & Central Asia,2003,22.1,83849,446340,4.1,77.96
Luxembourg,Europe & Central Asia,2004,24.9,86738,450888,3.8,79.26
Luxembourg,Europe & Central Asia,2005,25.2,88944,457197,3.5,79.56
Luxembourg,Europe & Central Asia,2006,24.4,91810,465586,3.3,79.44
Luxembourg,Europe & Central Asia,2007,23.2,96245,475714,3,79.358
Luxembourg,Europe & Central Asia,2008,22.5,95001,486781,2.8,79.563
Luxembourg,Europe & Central Asia,2009,20.9,88284,497637,2.6,79.81
Luxembourg,Europe & Central Asia,2010,21.6,91147,507448,2.4,80.004
Luxembourg,Europe & Central Asia,2011,21,91469,515941,2.3,80.191
Luxembourg,Europe & Central Asia,2012,20,89153,523362,2.1,80.371
Luxembourg,Europe & Central Asia,2013,18.5,88850,530018,2,80.547
"Macedonia, FYR",Europe & Central Asia,1992,5.42,8454,1934265,33.5,71.496
"Macedonia, FYR",Europe & Central Asia,1993,5.21,7878,1944343,31.1,71.674
"Macedonia, FYR",Europe & Central Asia,1994,5.28,7779,1953874,27.8,71.867
"Macedonia, FYR",Europe & Central Asia,1995,5.47,7700,1963484,24.6,72.077
"Macedonia, FYR",Europe & Central Asia,1996,5.9,7759,1973283,21.8,72.304
"Macedonia, FYR",Europe & Central Asia,1997,5.32,7805,1982994,19.6,72.541
"Macedonia, FYR",Europe & Central Asia,1998,6.27,7983,1992404,18.1,72.78
"Macedonia, FYR",Europe & Central Asia,1999,5.79,8242,2001178,16.9,73.017
"Macedonia, FYR",Europe & Central Asia,2000,5.93,8543,2009091,16,73.244
"Macedonia, FYR",Europe & Central Asia,2001,5.87,8229,2016075,15.2,73.453
"Macedonia, FYR",Europe & Central Asia,2002,5.34,8314,2022255,14.5,73.641
"Macedonia, FYR",Europe & Central Asia,2003,5.51,8473,2027819,14.2,73.808
"Macedonia, FYR",Europe & Central Asia,2004,5.44,8848,2033039,14,73.955
"Macedonia, FYR",Europe & Central Asia,2005,5.47,9247,2038109,13.7,74.085
"Macedonia, FYR",Europe & Central Asia,2006,5.3,9704,2043091,13.2,74.206
"Macedonia, FYR",Europe & Central Asia,2007,4.6,10319,2047922,12.5,74.327
"Macedonia, FYR",Europe & Central Asia,2008,4.55,10872,2052524,11.8,74.452
"Macedonia, FYR",Europe & Central Asia,2009,4.2,10824,2056769,11,74.587
"Macedonia, FYR",Europe & Central Asia,2010,4.15,11179,2060563,9.9,74.731
"Macedonia, FYR",Europe & Central Asia,2011,4.54,11431,2063893,8.6,74.884
"Macedonia, FYR",Europe & Central Asia,2012,4.32,11370,2066785,7.4,75.041
"Macedonia, FYR",Europe & Central Asia,2013,3.78,11664,2069219,6.6,75.198
Madagascar,Sub-Saharan Africa,1964,0.0861,2273,5623161,174.04,41.876
Madagascar,Sub-Saharan Africa,1965,0.0966,2218,5764278,165.47,42.351
Madagascar,Sub-Saharan Africa,1966,0.0979,2218,5909996,159.77,42.828
Madagascar,Sub-Saharan Africa,1967,0.139,2293,6060590,153.95,43.31
Madagascar,Sub-Saharan Africa,1968,0.146,2398,6216739,148.6,43.796
Madagascar,Sub-Saharan Africa,1969,0.133,2436,6379309,150.2,44.283
Madagascar,Sub-Saharan Africa,1970,0.148,2509,6548922,151.9,44.771
Madagascar,Sub-Saharan Africa,1971,0.152,2551,6725666,153.7,45.257
Madagascar,Sub-Saharan Africa,1972,0.185,2463,6909376,155.7,45.735
Madagascar,Sub-Saharan Africa,1973,0.15,2346,7100076,158.2,46.203
Madagascar,Sub-Saharan Africa,1974,0.162,2339,7297711,161,46.656
Madagascar,Sub-Saharan Africa,1975,0.224,2314,7502097,163.5,47.094
Madagascar,Sub-Saharan Africa,1976,0.128,2187,7713983,165.9,47.517
Madagascar,Sub-Saharan Africa,1977,0.106,2184,7933128,168,47.926
Madagascar,Sub-Saharan Africa,1978,0.124,2074,8157215,170.1,48.317
Madagascar,Sub-Saharan Africa,1979,0.134,2218,8383124,172.2,48.683
Madagascar,Sub-Saharan Africa,1980,0.186,2177,8608964,174.6,49.005
Madagascar,Sub-Saharan Africa,1981,0.114,1936,8833875,177.6,49.26
Madagascar,Sub-Saharan Africa,1982,0.11,1850,9059559,180.3,49.442
Madagascar,Sub-Saharan Africa,1983,0.0687,1814,9289882,182.4,49.56
Madagascar,Sub-Saharan Africa,1984,0.0888,1700,9530197,183.1,49.634
Madagascar,Sub-Saharan Africa,1985,0.105,1691,9784559,182.4,49.694
Madagascar,Sub-Saharan Africa,1986,0.11,1657,10054543,180.1,49.781
Madagascar,Sub-Saharan Africa,1987,0.121,1646,10339739,176.5,49.932
Madagascar,Sub-Saharan Africa,1988,0.118,1626,10639804,171.7,50.176
Madagascar,Sub-Saharan Africa,1989,0.0827,1645,10953663,166.2,50.53
Madagascar,Sub-Saharan Africa,1990,0.0819,1661,11280625,160.7,51.003
Madagascar,Sub-Saharan Africa,1991,0.0866,1510,11620718,155.8,51.595
Madagascar,Sub-Saharan Africa,1992,0.0817,1482,11974724,151.3,52.278
Madagascar,Sub-Saharan Africa,1993,0.0813,1468,12343496,147.1,53.022
Madagascar,Sub-Saharan Africa,1994,0.0971,1422,12728117,142.9,53.808
Madagascar,Sub-Saharan Africa,1995,0.0939,1402,13129227,138.4,54.616
Madagascar,Sub-Saharan Africa,1996,0.0981,1388,13547271,133.4,55.43
Madagascar,Sub-Saharan Africa,1997,0.115,1394,13981666,127.7,56.239
Madagascar,Sub-Saharan Africa,1998,0.117,1404,14430739,121.7,57.028
Madagascar,Sub-Saharan Africa,1999,0.125,1424,14892172,115.5,57.782
Madagascar,Sub-Saharan Africa,2000,0.119,1446,15364272,109.2,58.485
Madagascar,Sub-Saharan Africa,2001,0.107,1487,15846412,103.1,59.129
Madagascar,Sub-Saharan Africa,2002,0.0737,1259,16338968,97.2,59.717
Madagascar,Sub-Saharan Africa,2003,0.0985,1342,16842482,91.5,60.256
Madagascar,Sub-Saharan Africa,2004,0.102,1371,17357913,85.9,60.752
Madagascar,Sub-Saharan Africa,2005,0.095,1393,17885967,80.6,61.212
Madagascar,Sub-Saharan Africa,2006,0.0891,1421,18426870,75.4,61.649
Madagascar,Sub-Saharan Africa,2007,0.0934,1468,18980391,70.8,62.075
Madagascar,Sub-Saharan Africa,2008,0.0944,1528,19546282,66.7,62.503
Madagascar,Sub-Saharan Africa,2009,0.0861,1426,20124150,63.3,62.937
Madagascar,Sub-Saharan Africa,2010,0.0926,1390,20713819,60.3,63.38
Madagascar,Sub-Saharan Africa,2011,0.108,1372,21315135,57.8,63.83
Madagascar,Sub-Saharan Africa,2012,0.121,1374,21928518,55.5,64.28
Madagascar,Sub-Saharan Africa,2013,0.136,1369,22555046,53.4,64.723
Malawi,Sub-Saharan Africa,1964,0.0833,391,3877813,355.2,38.71
Malawi,Sub-Saharan Africa,1965,0.0858,433,3974682,353.5,38.928
Malawi,Sub-Saharan Africa,1966,0.103,464,4074649,351.4,39.179
Malawi,Sub-Saharan Africa,1967,0.086,496,4178378,350.1,39.475
Malawi,Sub-Saharan Africa,1968,0.0889,477,4287627,348.3,39.821
Malawi,Sub-Saharan Africa,1969,0.085,494,4404709,345.8,40.214
Malawi,Sub-Saharan Africa,1970,0.0988,489,4531280,342,40.64
Malawi,Sub-Saharan Africa,1971,0.106,545,4667889,336.9,41.08
Malawi,Sub-Saharan Africa,1972,0.112,585,4814073,330.3,41.511
Malawi,Sub-Saharan Africa,1973,0.114,616,4969175,322.7,41.919
Malawi,Sub-Saharan Africa,1974,0.107,639,5132087,314.5,42.298
Malawi,Sub-Saharan Africa,1975,0.109,643,5301861,305.8,42.651
Malawi,Sub-Saharan Africa,1976,0.107,649,5481074,296.4,42.99
Malawi,Sub-Saharan Africa,1977,0.113,662,5670199,286.3,43.33
Malawi,Sub-Saharan Africa,1978,0.116,703,5863933,275.9,43.681
Malawi,Sub-Saharan Africa,1979,0.107,714,6055046,265.4,44.044
Malawi,Sub-Saharan Africa,1980,0.115,698,6239898,256.6,44.417
Malawi,Sub-Saharan Africa,1981,0.0956,606,6409111,249.4,44.793
Malawi,Sub-Saharan Africa,1982,0.0916,600,6567327,245,45.161
Malawi,Sub-Saharan Africa,1983,0.0864,609,6741249,243.7,45.51
Malawi,Sub-Saharan Africa,1984,0.0808,612,6967388,245.2,45.833
Malawi,Sub-Saharan Africa,1985,0.0773,614,7268257,248.2,46.129
Malawi,Sub-Saharan Africa,1986,0.0726,594,7661008,250.4,46.399
Malawi,Sub-Saharan Africa,1987,0.0673,554,8128340,250.2,46.643
Malawi,Sub-Saharan Africa,1988,0.0628,540,8616602,247.4,46.861
Malawi,Sub-Saharan Africa,1989,0.0621,535,9051225,242.5,47.043
Malawi,Sub-Saharan Africa,1990,0.0793,540,9380892,235.9,47.17
Malawi,Sub-Saharan Africa,1991,0.0825,575,9583696,227.8,47.219
Malawi,Sub-Saharan Africa,1992,0.0818,527,9681728,219.6,47.182
Malawi,Sub-Saharan Africa,1993,0.0913,576,9721620,212.3,47.067
Malawi,Sub-Saharan Africa,1994,0.0936,514,9772164,206.4,46.89
Malawi,Sub-Saharan Africa,1995,0.0929,593,9883350,201.9,46.671
Malawi,Sub-Saharan Africa,1996,0.0903,625,10070605,198.2,46.431
Malawi,Sub-Saharan Africa,1997,0.0929,633,10319125,194.6,46.209
Malawi,Sub-Saharan Africa,1998,0.0873,639,10612353,189.9,46.044
Malawi,Sub-Saharan Africa,1999,0.0853,640,10922265,182.7,45.971
Malawi,Sub-Saharan Africa,2000,0.0764,632,11228756,172.8,46.04
Malawi,Sub-Saharan Africa,2001,0.074,585,11529337,160.7,46.292
Malawi,Sub-Saharan Africa,2002,0.0708,580,11833102,147.5,46.729
Malawi,Sub-Saharan Africa,2003,0.0743,596,12144945,134.9,47.338
Malawi,Sub-Saharan Africa,2004,0.0735,609,12472794,124.5,48.1
Malawi,Sub-Saharan Africa,2005,0.0672,609,12822587,116.5,48.982
Malawi,Sub-Saharan Africa,2006,0.068,604,13195329,110.5,49.94
Malawi,Sub-Saharan Africa,2007,0.0641,641,13589404,105.8,50.92
Malawi,Sub-Saharan Africa,2008,0.074,674,14005113,101.1,51.868
Malawi,Sub-Saharan Africa,2009,0.0643,713,14442290,96.5,52.75
Malawi,Sub-Saharan Africa,2010,0.0754,737,14900841,92,53.536
Malawi,Sub-Saharan Africa,2011,0.0756,747,15380888,85.7,54.213
Malawi,Sub-Saharan Africa,2012,0.0681,740,15882815,78.6,54.798
Malawi,Sub-Saharan Africa,2013,0.0739,757,16406945,72.6,55.311
Malaysia,East Asia & Pacific,1970,1.35,4051,10909353,55.8,64.446
Malaysia,East Asia & Pacific,1971,1.51,4252,11182967,53.1,64.858
Malaysia,East Asia & Pacific,1972,1.58,4468,11461117,50.5,65.258
Malaysia,East Asia & Pacific,1973,1.51,5000,11742976,47.8,65.645
Malaysia,East Asia & Pacific,1974,1.6,5255,12027040,45.2,66.021
Malaysia,East Asia & Pacific,1975,1.6,5182,12312736,42.5,66.385
Malaysia,East Asia & Pacific,1976,1.92,5699,12600292,40,66.739
Malaysia,East Asia & Pacific,1977,1.77,6028,12891897,37.4,67.081
Malaysia,East Asia & Pacific,1978,1.77,6414,13191366,35,67.414
Malaysia,East Asia & Pacific,1979,2.03,6785,13503629,32.7,67.737
Malaysia,East Asia & Pacific,1980,2.03,7183,13832586,30.5,68.051
Malaysia,East Asia & Pacific,1981,2.18,7517,14178739,28.5,68.357
Malaysia,East Asia & Pacific,1982,2.11,7779,14542156,26.6,68.654
Malaysia,East Asia & Pacific,1983,2.56,8065,14925545,24.8,68.943
Malaysia,East Asia & Pacific,1984,2.28,8488,15331937,23.2,69.224
Malaysia,East Asia & Pacific,1985,2.32,8198,15762856,21.8,69.497
Malaysia,East Asia & Pacific,1986,2.49,8101,16220169,20.5,69.763
Malaysia,East Asia & Pacific,1987,2.47,8333,16701745,19.4,70.02
Malaysia,East Asia & Pacific,1988,2.51,8860,17200067,18.4,70.269
Malaysia,East Asia & Pacific,1989,2.84,9476,17704839,17.4,70.511
Malaysia,East Asia & Pacific,1990,3.14,10159,18208562,16.6,70.746
Malaysia,East Asia & Pacific,1991,3.7,10832,18707774,15.8,70.974
Malaysia,East Asia & Pacific,1992,3.96,11491,19204087,15.1,71.197
Malaysia,East Asia & Pacific,1993,4.7,12309,19701263,14.4,71.415
Malaysia,East Asia & Pacific,1994,4.7,13107,20205446,13.8,71.628
Malaysia,East Asia & Pacific,1995,5.91,14035,20720810,13.3,71.836
Malaysia,East Asia & Pacific,1996,5.96,15051,21247102,12.9,72.04
Malaysia,East Asia & Pacific,1997,5.79,15749,21781499,12.4,72.24
Malaysia,East Asia & Pacific,1998,5.16,14231,22322448,11.7,72.435
Malaysia,East Asia & Pacific,1999,4.76,14748,22867698,11,72.625
Malaysia,East Asia & Pacific,2000,5.42,15695,23414909,10.2,72.81
Malaysia,East Asia & Pacific,2001,5.72,15443,23964621,9.5,72.989
Malaysia,East Asia & Pacific,2002,5.53,15950,24515323,8.9,73.162
Malaysia,East Asia & Pacific,2003,6.41,16550,25060184,8.5,73.329
Malaysia,East Asia & Pacific,2004,6.51,17342,25590453,8.3,73.491
Malaysia,East Asia & Pacific,2005,6.8,17929,26100241,8.1,73.652
Malaysia,East Asia & Pacific,2006,6.41,18582,26586287,8,73.811
Malaysia,East Asia & Pacific,2007,6.94,19394,27051142,8,73.973
Malaysia,East Asia & Pacific,2008,7.53,19968,27502008,8,74.138
Malaysia,East Asia & Pacific,2009,7.2,19320,27949395,8.1,74.306
Malaysia,East Asia & Pacific,2010,7.77,20398,28401017,8.3,74.479
Malaysia,East Asia & Pacific,2011,7.7,21096,28859154,8.4,74.656
Malaysia,East Asia & Pacific,2012,7.5,21920,29321798,8.4,74.836
Malaysia,East Asia & Pacific,2013,7.96,22589,29787203,8.4,75.017
Maldives,South Asia,1971,0.0307,1446,119308,250.5,44.934
Maldives,South Asia,1972,0.0297,1449,123266,239.5,45.69
Maldives,South Asia,1973,0.0287,1439,127491,227.9,46.435
Maldives,South Asia,1974,0.0277,1486,131752,215.9,47.179
Maldives,South Asia,1975,0.0537,1334,135895,204.4,47.938
Maldives,South Asia,1976,0.0782,1309,139851,193.4,48.731
Maldives,South Asia,1977,0.101,1418,143701,183,49.564
Maldives,South Asia,1978,0.148,1584,147623,173.2,50.438
Maldives,South Asia,1979,0.191,1706,151872,163.9,51.35
Maldives,South Asia,1980,0.278,1968,156626,155.3,52.285
Maldives,South Asia,1981,0.291,2141,161931,147.3,53.222
Maldives,South Asia,1982,0.28,2020,167708,140,54.142
Maldives,South Asia,1983,0.291,2284,173861,133.1,55.028
Maldives,South Asia,1984,0.321,2817,180238,126.6,55.877
Maldives,South Asia,1985,0.348,3091,186720,120.3,56.69
Maldives,South Asia,1986,0.411,3279,193275,114.5,57.477
Maldives,South Asia,1987,0.397,3461,199898,108.9,58.256
Maldives,South Asia,1988,0.454,3648,206522,103.7,59.04
Maldives,South Asia,1989,0.576,3866,213067,98.8,59.834
Maldives,South Asia,1990,0.772,4363,219474,94.1,60.637
Maldives,South Asia,1991,0.67,4555,225709,89.5,61.443
Maldives,South Asia,1992,0.978,4699,231756,85.1,62.246
Maldives,South Asia,1993,0.817,4850,237606,80.4,63.044
Maldives,South Asia,1994,0.797,5037,243256,75.7,63.843
Maldives,South Asia,1995,0.981,5264,248712,70.8,64.656
Maldives,South Asia,1996,1.12,5602,253960,65.8,65.502
Maldives,South Asia,1997,1.25,6120,259002,60.5,66.39
Maldives,South Asia,1998,1.12,6564,263867,55.2,67.322
Maldives,South Asia,1999,1.54,6950,268600,49.8,68.289
Maldives,South Asia,2000,1.61,7134,273236,44.4,69.279
Maldives,South Asia,2001,1.61,7247,277791,39.2,70.275
Maldives,South Asia,2002,2.02,7540,282266,34.3,71.252
Maldives,South Asia,2003,1.67,8452,286665,29.9,72.188
Maldives,South Asia,2004,2.15,9511,290988,28.8,73.066
Maldives,South Asia,2005,1.89,8619,295240,22.8,73.871
